timestamp,cpu_percent,memory_usage,memory_percent,network_io,block_io
2025-07-11 23:05:27,0.00%,16.52MiB / 7.549GiB,0.21%,1.16kB / 126B,0B / 0B
2025-07-11 23:05:39,1.12%,18.19MiB / 7.549GiB,0.24%,2.38MB / 2.4MB,0B / 0B
2025-07-11 23:05:51,2.01%,18.53MiB / 7.549GiB,0.24%,26.8MB / 27MB,0B / 0B
2025-07-11 23:06:03,2.14%,19.16MiB / 7.549GiB,0.25%,75.8MB / 76.6MB,0B / 0B
2025-07-11 23:06:15,0.00%,18.4MiB / 7.549GiB,0.24%,83.8MB / 84.7MB,0B / 0B
